Date,Date,Price,Open,High,Low,Vol,Change,Trend,Seasonal,Residual,rsi,mfi,adi,vpt,atr,bb,Moving_Average_30,VAR_Price,VAR_Open,VAR_High,VAR_Low,VAR_Change,Price_Kalman_smooth
2019-02-24,2019-02-24,3755.2,4120.5,4194.2,3738.7,977.78,-8.86,1075.1316666666667,304.3567426994301,-330.58840936609664,31.722360565402443,43.185730260793,-625.8827103860351,-15.317920672747437,144.89778200072647,3956.5984912321433,3896.31,278.06966466181495,292.2766139816272,310.413012255819,-4.160467388175675,-7.658219102470572,3830.242163143778
2019-02-23,2019-02-23,4120.4,3965.2,4152.6,3939.4,727.85,3.91,1078.0758333333333,299.9467426994301,-300.4225760327635,74.28524038145713,60.30642155798006,-398.94906139883443,50.76341167665747,162.93365471496034,4018.3352191185704,3902.423333333333,-135.51340060036205,-260.09889255291637,-181.85498437885872,-69.51445433863228,5.05052971039481,4025.274484129308
2019-02-22,2019-02-22,3965.2,3937.4,3983.1,3931.7,649.55,0.73,1080.0849999999998,284.6720632122508,-245.7570632122506,56.894083659711264,47.8128820451864,705.1325592600372,46.318620420630864,164.77410794960602,4029.5688591457597,3901.44,-14.556384121069755,-105.113341099011,-139.076358511546,15.73913513815478,1.9944596608798313,3974.6953062713255
2019-02-21,2019-02-21,3936.6,3972.0,4011.5,3909.2,668.16,-0.9,1081.205,305.0337298789174,-265.73872987891735,54.19623682020546,39.35528843152859,-113.10078049225879,-29.285381749871544,160.3116716674913,4036.4801569002498,3899.2433333333333,67.90944868634585,-11.94846707671104,-29.46363788537701,-17.129227930628076,-0.06535517426409221,3948.6327513607416
2019-02-20,2019-02-20,3972.4,3914.3,3983.6,3881.2,698.01,1.48,1081.9608333333333,225.24142218660944,-135.30225551994266,57.13217263504551,48.79411704103552,235.07984329179203,1.528530500832062,156.17512369124194,4047.2592989344143,3898.6433333333334,84.89111855971532,-107.53476578243954,-103.66508864431626,-64.19721277924555,2.2779775630163845,3953.638433714075
2019-02-19,2019-02-19,3914.3,3896.4,3993.8,3863.7,1.44,0.47,1083.1899999999998,241.04238372507137,-147.7323837250712,51.00954486062063,48.81864601366625,545.000435482324,6.326740841174661,154.31261485615323,4050.5947047875397,3896.38,-639.087397432701,-78.23463847306766,-44.04859121067102,-34.91520625857811,1.5375591484323996,3910.202261387724
2019-02-18,2019-02-18,3896.0,3664.2,3903.7,3655.1,933.15,6.33,1084.8941666666667,121.38219141737896,-57.17635808404576,49.09732505152748,40.66897640320158,875.0243707699333,-4.383691933966824,161.8045709378566,4048.852903894,3891.5400000000004,906.3212547511304,-202.29905293301908,-56.16449347933167,-128.34621014610502,5.512229053078446,3856.185839238621
2019-02-17,2019-02-17,3664.2,3616.8,3689.9,3607.9,580.51,1.31,1087.0266666666666,65.08597346866101,19.487359864672257,31.718788438385662,36.966983868744634,1091.9735892510228,-38.90118759235676,170.82567301372396,4053.4887422640245,3879.78,-262.2545992167361,-165.93645280933652,-158.1218505367783,-34.25515059206191,3.2856322785535683,3699.370335157689
2019-02-16,2019-02-16,3616.8,3604.7,3641.9,3599.7,485.63,0.34,1089.1083333333333,-20.623449608261986,120.31511627492858,29.27395337505188,34.36761776150527,124.56678222171043,-40.82065457444563,163.23098208417224,4068.182390862703,3867.333333333334,-51.19701814534483,-58.90751083764235,-75.87337411784347,0.46332026135723936,1.0658385142685842,3633.3636814030046
2019-02-15,2019-02-15,3604.7,3592.6,3648.3,3581.4,516.21,0.34,1091.165,116.41680680199424,-18.28180680199425,28.624093602727346,32.00347544406502,-248.70027224618934,-8.009077519933454,156.35019764958852,4078.1819352020457,3854.7733333333335,61.65799865393893,-40.94146784873783,-37.13656722341966,-5.896130564887244,0.756056973991839,3610.1240032438955
2019-02-14,2019-02-14,3592.6,3611.5,3624.5,3580.2,498.14,-0.52,1093.5133333333333,154.82693500712273,-25.640268340456004,27.909212581202784,30.02020598798633,-375.9092705665648,-3.399100769241089,148.34661210318933,4085.8328557723207,3840.980000000001,17.79320829263537,-15.914142680857822,-56.62120899378988,9.960625573567086,-0.0392792396162418,3600.8889541716453
2019-02-13,2019-02-13,3611.5,3632.0,3663.5,3599.2,558.02,-0.56,1095.8383333333331,193.11001193019956,-33.4483452635327,31.014379425680247,34.62624598360725,-563.8033460535196,1.2635185275820089,142.8147112386758,4087.900338619542,3830.553333333334,93.39768339464263,-8.663821722901048,-30.094626317847087,3.042218002858135,-0.13439960834158005,3613.055759683926
2019-02-12,2019-02-12,3632.0,3631.8,3656.4,3594.4,545.82,0.01,1097.8016666666667,156.196550391738,29.301782941595235,34.54297124233792,38.58438458168402,-228.32494978176794,6.033883866562251,137.04223186448468,4091.6254014139718,3822.3200000000006,29.20621837028284,-37.85829992215349,-66.8891816386863,-20.277807749489057,0.5569599671799206,3629.2394944534303
2019-02-11,2019-02-11,3631.8,3678.8,3681.1,3623.8,517.28,-1.28,1099.9566666666665,237.99731962250723,-73.65398628917376,34.523093063774354,30.63008103969213,-256.63197455384875,3.069759915248733,131.3463581598786,4092.286882616192,3814.543333333334,11.237745464026489,8.720096883316728,-43.4487568932841,5.748921612004324,-0.6790211204630958,3638.295678863257
2019-02-10,2019-02-10,3679.0,3661.0,3680.6,3617.1,501.9,0.48,1102.2266666666665,106.28276834045583,62.69056499287775,43.39349232698686,38.83160466207877,103.76858831127998,6.4943635929611485,126.50018971988727,4088.797385454436,3807.643333333334,21.344962439632866,-48.105122499438494,-85.19495196874732,-42.49162005913195,0.9160706964784373,3664.123529707769
2019-02-09,2019-02-09,3661.4,3661.6,3675.3,3633.2,454.8,-0.01,1104.1174999999998,245.35776834045578,-72.47526834045561,41.003510343279615,30.1943069442935,631.088161669817,4.347126510963417,120.73589045418105,4085.053571436245,3800.6800000000003,-12.742780434456222,-33.74865894145887,-78.18043809956998,-11.325714569642969,0.5538767367336622,3651.5407382284848
2019-02-08,2019-02-08,3661.7,3397.3,3721.1,3382.5,699.23,7.77,1106.3733333333334,217.02148628917388,-90.69481962250728,41.067348817130146,39.09738359510108,608.3813921091881,-2.118429644049442,136.29761256459668,4080.822645733249,3792.2300000000005,272.12145942913054,-288.6299103412998,-20.958116210398202,-259.94701147539035,8.137891120150625,3613.501600583529
2019-02-07,2019-02-07,3397.7,3404.9,3421.8,3390.3,471.36,-0.2,1109.1933333333332,349.8044991096868,-311.99783244301995,19.567810420260525,40.57881322832008,204.0050129665457,-33.9266607893586,145.9477830956969,4100.175373485332,3774.01,-161.35786414045174,-97.60742992313772,-156.832861764653,62.94408760866918,1.2734267724532817,3451.015504473406
2019-02-06,2019-02-06,3404.3,3468.5,3478.0,3383.9,514.21,-1.85,1111.6683333333333,458.5086657763533,-378.87699910968666,20.76438783553768,38.337466472999196,-541.1537805779157,-32.985104764539365,142.24437001743283,4110.212378838269,3758.623333333334,73.31169976373849,35.47464400753233,-0.36328217693380793,-12.534388681679502,-1.473377831125236,3426.1885931304037
2019-02-05,2019-02-05,3468.4,3463.0,3485.9,3450.3,460.95,0.16,1114.0016666666666,480.52347346866094,-482.1251401353274,32.086535096024214,41.871066173067334,-283.4893413055678,9.67813453488009,137.9126293019019,4105.260804493384,3745.0666666666666,-13.596910172113667,-40.47258950142077,-74.4667035182074,5.711008726108048,0.5858916938382986,3457.877434865074
2019-02-04,2019-02-04,3462.8,3459.0,3479.7,3437.1,503.92,0.11,1117.1391666666666,556.7391144943022,-494.6782811609687,31.630919995488085,44.78567706520164,111.86497045946749,7.865668684133435,131.10458435176602,4104.844614749135,3731.726666666667,71.84313888017772,-31.34080106905276,-58.724944861601216,-13.97478461979199,0.48704042020517824,3462.3972991617575
2019-02-03,2019-02-03,3459.1,3502.3,3507.8,3431.3,451.66,-1.24,1120.8958333333333,481.33475551994303,-377.1305888532764,31.292175189739986,45.758472802023704,-19.298542575711195,-1.2962162817037606,127.20425689806845,4031.969106701367,3718.456666666667,-17.68759278067853,9.579817638104032,-32.54752883589754,-19.858418805470592,-0.7418165947638014,3465.877400829444
2019-02-02,2019-02-02,3502.5,3467.9,3514.5,3447.8,443.6,1.0,1124.4566666666665,371.90238372507133,-258.15905039173776,39.99016974294903,52.236360177280034,160.58911528549083,5.083080458604331,122.88252426249211,3986.096407184624,3711.3433333333337,22.721414733445386,-61.166551880058705,-72.2589216676106,-29.51850040614181,1.318707558458939,3486.8565673983485
2019-02-01,2019-02-01,3467.9,3437.7,3485.7,3415.3,481.58,0.9,1127.6558333333332,179.85674269943016,-64.4125760327635,35.818975901857165,52.650939686554935,522.0375580959541,0.8083147653756368,120.33377252945695,3940.531463535849,3699.956666666667,65.74211165007097,-60.668019747263315,-66.23248585656393,-31.48133250041792,1.31469492889812,3467.444815787404
2019-01-31,2019-01-31,3437.2,3460.0,3484.7,3427.0,477.07,-0.66,1130.6691666666666,79.31366577635322,43.4171675569803,32.363033244742994,52.960496787644324,-70.34678726169844,-8.9806834683156,115.85993163449572,3875.864088998422,3687.0933333333332,28.233330294771463,-13.558169003204966,-40.36848022111599,6.563599582581901,-0.15851427593970613,3446.85779090007
2019-01-30,2019-01-30,3460.0,3414.6,3479.0,3394.2,600.25,1.32,1133.5908333333334,77.49001193019959,-38.180845263532916,37.52817158890621,53.04460446795597,22.869509908111013,-0.24167726565058123,113.64136508917461,3813.8018159122025,3675.03,155.5293826932251,-74.49552351611283,-61.11071817837592,-47.14387930580733,1.6775173725820607,3451.2069198592812
2019-01-29,2019-01-29,3414.8,3442.8,3450.1,3368.2,585.46,-0.81,1136.4016666666666,-226.1791547364674,161.4774880698008,31.947502814839023,45.11634454580992,412.04780052756973,-3.6665637461328626,112.08126758280501,3743.950698732897,3661.6366666666668,32.76722486437757,-25.358864601172627,-65.93347827441903,-39.33465303097182,0.012373151598973453,3432.8525546713613
2019-01-28,2019-01-28,3442.8,3555.8,3561.2,3395.7,620.85,-3.17,1139.1574999999998,-203.32255217236465,35.56505217236483,38.48589618782428,53.13077654084292,-186.69418017698268,-2.557483044022554,115.89689132689037,3728.806802385618,3649.2433333333333,82.82738330024495,66.1492687450168,20.048269912941578,-40.4044352112237,-2.4600495815991916,3461.10939542754
2019-01-27,2019-01-27,3555.6,3570.9,3583.2,3509.2,464.02,-0.43,1141.8141666666666,-159.72864191595426,40.51447524928773,57.476989213431935,52.77794778330969,-149.5857713725772,20.293887602131097,117.6471133749696,3721.99063179433,3640.7533333333336,-100.02070201272807,-36.868246828375504,-92.19700605603612,-13.030850894534979,0.24374612249048327,3536.6405979857573
2019-01-26,2019-01-26,3570.9,3572.0,3652.5,3556.1,432.55,-0.03,1144.4775,-146.0657573005698,49.088257300569836,59.43690143301986,59.21011779619155,-181.84765526522108,17.064458318388727,116.16517670532893,3718.0477333537656,3631.9933333333333,-0.12370428338624606,-28.412252659899423,-6.604347634644,8.022414061427753,0.3821675789021395,3563.219139386007
2019-01-25,2019-01-25,3572.0,3574.3,3582.6,3542.2,448.89,-0.06,1147.4116666666669,-138.03562909544146,111.92396242877456,59.59140394217681,57.67535427311201,-86.39995604124323,1.9995720378124677,110.75337836923401,3715.7256281627083,3625.8866666666668,43.463269319826395,-22.904828189868567,-74.83914501216395,14.755805686178974,0.14836447873851233,3569.965907254798
2019-01-24,2019-01-24,3574.3,3561.4,3587.0,3539.7,428.6,0.36,1150.4216666666666,-285.15607781339037,179.4344111467238,59.959353724407315,64.2068406843201,411.7765675172236,0.41425282935156515,106.22099420000302,3711.009333294906,3607.683333333334,7.208538554251845,-37.79280159986138,-65.83422850059696,-18.97294349818003,0.7276414474959674,3571.4607028912906
2019-01-23,2019-01-23,3561.5,3580.1,3608.3,3532.8,445.87,-0.52,1152.8708333333334,-292.88441114672383,175.01357781339044,56.64710783079203,57.299197224316856,91.55201738935841,-1.3207400775644251,104.02663747143139,3701.4163265346706,3594.2266666666674,42.25117373252448,-5.002307878212832,-31.36151644529673,-7.88932067991982,-0.1939164956873009,3565.6245104942445
2019-01-22,2019-01-22,3580.1,3536.9,3607.9,3465.2,447.7,1.23,1154.9583333333335,-217.22703935185197,1.9687060185185317,60.32216791401073,57.283374100033384,166.37259086584348,0.7414072563014042,106.78902050918632,3693.496844458667,3582.3433333333337,30.673114792956767,-69.07397918373545,-57.04871600451588,-85.20482123861484,1.5387345982683653,3570.4376921922035
2019-01-21,2019-01-21,3536.7,3542.7,3561.4,3505.4,394.17,-0.16,1156.6658333333335,-160.81819319800545,-29.547640135328066,49.11312296347521,58.13566965442952,319.71902960756364,-2.440230423353963,104.496947615673,3669.5307707442216,3567.8200000000006,-21.82337046445201,-32.905460868286355,-82.39744023808953,10.044148125289666,0.3513180516820643,3550.3030575105254
2019-01-20,2019-01-20,3542.3,3676.2,3699.1,3503.9,563.31,-3.68,1158.0333333333333,-79.1458160612538,-109.48751727207953,50.483032575906925,65.44839905758472,-295.22408606557684,-3.8864086643316207,110.97573707169634,3647.8745452768367,3555.4200000000005,190.89679003442689,114.17808155970852,79.995858321784,-12.030042415186017,-3.4611960000657214,3565.2911479298214
2019-01-19,2019-01-19,3677.8,3605.8,3715.2,3604.1,537.06,2.0,1159.9108333333334,-204.26227439458708,89.45144106125363,71.73039510343744,66.04456075043007,-166.20478656061928,21.435553420852962,115.39889870943229,3652.5224034232747,3548.1466666666674,24.44963534044973,-114.18924523430178,-82.18219013324006,-15.539673920504356,2.4603903886860605,3639.6417579789972
2019-01-18,2019-01-18,3605.6,3626.3,3627.9,3575.7,488.16,-0.57,1162.4008333333331,-316.19894106125355,198.1981077279205,56.757110614135534,65.79024274957611,246.54815295322837,10.960394030768581,114.44897737304429,3660.539012111614,3546.1933333333345,-9.76994198663715,-24.65601822879171,-82.19155935432673,2.477400218870571,0.0696813787597036,3615.4688233174984
2019-01-17,2019-01-17,3626.4,3588.1,3636.7,3554.8,525.1,1.07,1164.9183333333333,-386.12435772792014,263.10602439458694,59.56297752006939,72.7793485435526,464.09666877184293,-6.554017029334371,112.12405041782681,3670.0200373911734,3546.5133333333342,69.91796892402948,-67.44489267785093,-74.7434244985152,-55.449797814790145,1.5142601614032272,3616.776922473756
2019-01-16,2019-01-16,3588.0,3570.6,3644.1,3561.4,487.34,0.47,1167.3166666666666,-258.8397049501423,129.42303828347576,52.32997399027069,65.25700900183014,219.18402481570817,-2.1312510093498065,110.02233253083917,3675.8732874527605,3545.9566666666674,0.024127009727806126,-58.47862526991321,-41.776782321504925,-8.155582327325646,1.1087306088829885,3593.238496772045
2019-01-15,2019-01-15,3571.3,3637.5,3660.8,3545.7,544.85,-1.84,1169.6183333333333,-204.52185772791992,114.00352439458649,49.324335954957476,65.36287996102911,-476.32359784929963,-7.696401816814175,110.38502306435068,3678.481681709569,3545.2466666666674,90.4680336272308,34.21602244583437,1.2984466534039711,6.481316396672355,-1.4400782911929282,3583.2257274843064
2019-01-14,2019-01-14,3638.1,3490.4,3672.0,3490.4,539.93,4.24,1172.0308333333332,-235.31197524928754,149.3811419159542,59.943050189030394,65.06459878388287,35.864147504374785,7.563262507990963,115.47180713118277,3689.231768047856,3546.133333333334,38.44653751013192,-185.38367994794453,-67.27353321379405,-113.97812965899811,4.724180872700948,3604.0048627177616
2019-01-13,2019-01-13,3490.2,3597.3,3617.6,3473.2,452.79,-2.98,1174.7216666666668,-189.7841547364674,112.46248806980068,39.04275064701671,58.3788498656747,-7.829191276069423,-8.308097491908873,119.0023923360983,3689.5130796517747,3541.4066666666677,-45.256120484135124,47.174445575103164,2.8047896798266265,29.791833953672267,-2.1609105076692625,3536.751279342373
2019-01-12,2019-01-12,3597.2,3616.6,3633.9,3561.3,435.06,-0.53,1177.9208333333333,-270.0812701210826,239.76043678774914,52.7849841230717,58.397610885821095,-350.9714457086644,-5.069560365366497,120.76650716923415,3692.8484092052363,3540.253333333334,16.871498833420105,-7.692719703066814,-61.34713227630937,17.07026279195543,-0.3408957126097203,3589.6918351283985
2019-01-11,2019-01-11,3616.5,3603.3,3655.7,3563.1,551.64,0.35,1181.8116666666665,-279.42800089031357,239.41633422364703,54.90100646656217,59.061601299746044,79.79869339378257,16.29745674462181,118.75461380000313,3693.585901900751,3538.1700000000005,144.0064748473759,-37.60159760806573,-45.782364281712944,-24.357393034245888,0.6564244555600734,3623.246513100263
2019-01-10,2019-01-10,3603.7,3978.9,4007.7,3562.1,697.31,-9.41,1185.7816666666668,-290.714475249288,234.83280858262134,53.08056705063882,50.631098436276474,-482.51933960471524,0.49169260688478333,142.1007128142886,3693.0447303185624,3536.2466666666674,187.34460688866807,332.98945493870315,304.16312393067165,-18.674662045508285,-8.782400862343334,3674.220504695356
2019-01-09,2019-01-09,3978.0,3971.0,4014.2,3957.5,473.42,0.17,1190.31,-272.6692188390314,271.0592188390315,77.85569060329334,57.331551242139064,-698.2001601866883,46.70397884474549,161.27209047041086,3802.8584708584403,3546.790000000001,-142.04024953875484,-78.02355143984141,-153.14729496255586,108.19274496792605,0.690210606578755,3907.2765244286406
2019-01-08,2019-01-08,3971.0,3985.8,4070.5,3943.1,514.08,-0.37,1196.31,-284.9621034544162,279.15210345441625,76.97857055830218,50.296203039297765,-420.00587979921147,48.2673761796103,158.85265543681007,3876.29982489364,3565.900000000001,69.01598605841912,-7.669919383623892,11.088779122740107,8.029344264244628,-0.023490653267928485,3957.7264507335694
2019-01-07,2019-01-07,3985.9,4004.3,4028.0,3945.5,500.88,-0.45,1203.648333333333,-265.92562909544165,243.07729576210852,77.59841617526641,56.57162299640767,-299.2389658341642,0.9747882920403809,153.39889433418077,3942.8331492305383,3585.2866666666673,23.36340263897489,-13.38020074707265,-64.25674144572258,17.081875498805857,-0.06753611489727651,3973.904433275977
2019-01-06,2019-01-06,4004.1,3785.7,4034.1,3758.5,529.89,5.78,1212.4674999999997,-282.5092829415957,274.3417829415959,78.41742309618633,56.677606059927164,404.2081687293849,4.298932014045039,162.12754473888214,4002.498779391064,3603.1433333333343,62.69505953113787,-246.68240532789423,-69.2171136281354,-208.4256957542857,6.226373856475715,3959.110188276727
2019-01-05,2019-01-05,3785.4,3802.8,3846.7,3769.0,468.45,-0.46,1222.1191666666666,-219.4492188390315,204.03005217236492,52.03842516075019,49.74537381524395,143.82913931555595,-23.166749477850086,167.33986297181914,4014.1460980179972,3613.8966666666674,-18.991644203566466,-48.474025446540054,-95.10811965086214,65.88366151338323,0.46762551422013915,3828.153471106906
2019-01-04,2019-01-04,3802.7,3780.5,3823.9,3720.0,488.7,0.6,1231.8466666666668,-108.0435778133905,96.89691114672374,53.46715641984702,56.43911902688513,18.568815611981222,-23.352825604112432,162.8084441881178,4026.4320786633007,3625.3500000000004,50.35272068795615,-47.20213576352171,-68.00922879632299,-44.52180846028932,0.9088672516600367,3807.5850553640553
2019-01-03,2019-01-03,3780.1,3874.1,3875.8,3753.0,450.32,-2.42,1240.5333333333333,-77.56735986467235,49.53402653133905,51.16953320963286,49.746725075813465,37.70588162634115,-0.44286514233244745,159.9506981746808,4034.2475415261342,3634.603333333334,-4.4923990605324775,58.79575758878491,-7.874396302197965,6.922224842698142,-1.8837340860716107,3799.629719917454
2019-01-02,2019-01-02,3873.8,3809.7,3894.8,3768.1,554.47,1.69,1248.6066666666666,-176.15101371082625,103.74434704415972,59.496126288662325,56.90710963609883,119.10466301941747,11.06772089949694,157.57564830506075,4052.702574552679,3648.133333333334,135.96528874125715,-87.96448587220948,-78.78645457984885,-54.448278489010136,1.9306091099026825,3842.099590967922
2019-01-01,2019-01-01,3809.4,3709.5,3814.3,3664.4,469.11,2.69,1257.2716666666665,-156.58223165954425,76.61056499287767,52.40890872025949,57.31312537280656,809.1088240779303,5.945317616888358,161.27738771184212,4058.1933274691496,3660.540000000001,-43.67026651357685,-146.69933024643024,-111.18713600813089,-109.26443632780592,3.428382263777353,3802.7198667225803
2018-12-31,2018-12-31,3709.4,3815.1,3819.6,3658.8,545.83,-2.77,1266.065,-2.363898326210856,-86.7011016737892,43.190825597092385,49.93151214441816,236.13090964457174,-22.127223812421185,161.24328858956764,4055.1102755667043,3668.853333333334,109.21960325673774,63.29024613454476,-5.550543740423109,-4.3257109338551345,-2.1374821678237534,3746.0922197540467
2018-12-30,2018-12-30,3815.0,3708.2,3837.7,3682.5,519.17,2.92,1276.0116666666665,13.401742699430347,-112.61340936609693,53.21700268639736,56.42384302154775,164.98926995178843,0.4513404641276946,160.81162511888422,4062.624379074319,3682.193333333334,19.310365634637947,-146.84083578396485,-94.31191773847604,-84.61415488200555,3.4236020217213747,3784.20288781276
2018-12-29,2018-12-29,3706.8,3861.6,3899.6,3696.0,505.41,-4.01,1288.4074999999998,-31.414923967236465,-62.99257603276334,44.02994776050207,50.09432205963501,-84.49147011017976,0.44554167455696536,163.8679376103925,4061.709032332275,3690.993333333334,24.469930526968426,104.72730492491564,72.05314227687904,33.941240547869256,-3.2947837176868977,3742.796248499999
