Date,Price,Open,High,Low,Volume,Change,Trend,Seasonal,Residual,rsi,mfi,adi,vpt,atr,bb,MovingAverage30,MovingAverage50,MovingAverage100,MovingAverage200,VAR_Price,VAR_Open,VAR_High,VAR_Low,VAR_Change,Kalman
2017-01-01,0.011314594210160504,0.009589897204922093,0.009199651337415064,0.012025717045870951,0.04105535818496411,-0.043417038253930895,0.0,0.29682779729202974,0.0,0.0,0.0,-0.12249488839515074,-0.2153872011963074,0.18251268201504167,0.0,0.0,0.0,0.0,0.0,-0.1782481174608098,-1.0,-1.0,-1.0,-0.03046301969777615,0.0
2017-01-02,0.012478381043205589,0.011313923668728312,0.010780185043215262,0.013918962434902343,0.06542237875359617,-0.09786435109129302,0.0,0.4660830713440549,0.0,0.0,0.6197298553347113,-0.11378468308715492,-0.20191157829684114,0.16937140457019048,0.0038917350113673033,0.0,0.0,0.0,0.0,0.02296112789899036,0.9613859988488344,0.40925224215745465,0.5547199747961077,-0.10816015324524836,0.018667656678069362
2017-01-03,0.013356609069994238,0.012477641531797513,0.010979720859894349,0.014823944834937867,0.05502032291421375,-0.1246186341234451,0.0,0.4228919471430578,0.0,0.0,0.7516359814538953,-0.0961222359884335,0.10063891255487814,0.15669336031099365,0.004707110875391718,0.0,0.0,0.0,0.0,-0.017070235703272377,0.9613717646627551,0.4044851917408308,0.5522139362274952,-0.13929719051114198,0.022259142489997386
2017-01-04,0.018857657016934183,0.013355817511798804,0.0169132859348253,0.01570116703865329,0.15891802238080122,0.26402252992255354,0.0,0.45529256491474535,0.0,0.0,0.8800979412608081,0.015875473903515264,0.2232225644054381,0.14861783034803128,0.01044255565566312,0.0,0.0,0.0,0.0,0.11640513217552334,0.9613656246427082,0.4299532239612267,0.5496459172304394,0.2540999685679203,0.02602457842867717
2017-01-05,0.010985932187865366,0.01885653944788053,0.017023555728253217,0.00749525300642926,0.24465307710421502,-0.8033325510443556,0.0,0.4646470475729959,0.0,0.0,0.5115164419964601,-0.07691192401762627,-0.054258325553435655,0.14682047438567447,0.00961606353009431,0.0,0.0,0.0,0.0,0.12475710234578577,0.9614622727665222,0.4011633242355851,0.4856401408591637,-0.7931286735897315,0.020027264767041815
2017-01-06,0.0054310052208770485,0.01098528112406525,0.010554394513815235,0.006273804368344495,0.1978438258269941,-0.6892748181178125,0.0,-0.02905713626660128,0.0,0.0,0.39014496423426176,-0.33664004850088836,-0.36604646399135926,0.14130242384929267,0.010479717635950243,0.0,0.0,0.0,0.0,-0.04042215875327302,0.9611180317759049,0.39171505110928534,0.517456005069989,-0.7819331027403377,0.01505636123922132
2017-01-07,0.005576478575007676,0.005430683360989591,0.003911952195419073,0.003730970385422569,0.13269787965968077,-0.185167800985684,0.0,-0.07990564884627335,0.0,0.0,0.46975944652814794,-0.18951013245041548,-0.09275954693307772,0.13310914699895424,0.010221458670752769,0.0,0.0,0.0,0.0,-0.07432503784213311,0.9611710857523525,0.39220305304746544,0.5323031074592796,-0.2587584778939126,0.014566408230041086
2017-01-08,0.006223026815588277,0.0055761480938732386,0.005760283970972793,0.00756742951686154,0.07766731850153061,-0.1363529687866697,0.0,-0.24759110049162486,0.0,0.0,0.5091846756754151,-0.07575523179787175,0.09320263728832119,0.12421173943524626,0.009644648797243548,0.0,0.0,0.0,0.0,-0.05553342141594915,0.9613295073938997,0.4092608797663232,0.5476081657079974,-0.15902192799226605,0.014975418171716312
2017-01-09,0.006163759893535056,0.0062226580178005725,0.004416042679660996,0.007295379592924478,0.06299591494066936,-0.20535085660643032,0.0,-0.15252608209391483,0.0,0.0,0.48052121670578835,-0.1490137289378959,0.08905732812924116,0.11516254974948438,0.009084725529826712,0.0,0.0,0.0,0.0,-0.020897505269592595,0.9613556062672864,0.40127413270949386,0.5470159400255143,-0.2264572811860815,0.014926624116720286
2017-01-10,0.006411603385757622,0.006163394608107234,0.004458050220014491,0.00836137113161664,0.05391459256908255,-0.17578033325510434,0.0,-0.1859681264409796,0.0,0.0,0.5047316929110933,-0.11524044798351024,0.082385498512431,0.10605989854778723,0.008546444576505961,0.0,0.0,0.0,0.0,-0.016940812260982503,0.9613368635459152,0.4025887085078182,0.5478399297698232,-0.20270586048959757,0.014480765825201775
2017-01-11,0.0,0.006411223412279378,0.004794110542842442,0.0006717967509466266,0.19799739948604012,-0.8169443792536962,0.0,-0.5130957284253017,0.0,0.0,0.4378746239515731,-0.2690705202386198,-0.14045751153010155,0.10311861535387122,0.008982537152323632,0.0,0.0,0.0,0.0,0.16236987950868667,0.9613501114792663,0.4042735252853409,0.503080359565014,-0.8524253841272131,0.009724683375429734
2017-01-12,0.0013308117951950707,0.0,9.451696579536317e-05,0.0,0.12202962947795193,-0.05233513259798159,0.0,-0.5546049874597204,0.0,0.0,0.47929264569039454,-0.2130982130126931,-0.1098207945563936,0.0974435644209126,0.008802684709748147,0.0,0.0,0.0,0.0,-0.08917515123015124,0.9611302373450689,0.3994056976621422,0.5370430117680899,-0.13706285966227322,0.01017140407742137
2017-01-13,0.0021228333899062993,0.0013307329267504275,0.0004515810588000546,0.0017488923681668253,0.09092584439916865,-0.11429241961980745,0.0,-0.34548954975206714,0.0,0.0,0.5070506691237614,-0.02461323602721871,0.12793504048931303,0.09123442559865935,0.008448115306342908,0.0,0.0,0.0,0.0,-0.02686366924678216,0.9613709630470479,0.40503539241199793,0.542944926336819,-0.12448969691536825,0.010803396363745721
2017-01-14,0.0018426624856547127,0.002122707583561402,0.0006563678180233345,0.0038198030136469066,0.04418826082950252,-0.2292888993194085,0.0,-0.4101356387067898,0.0,0.0,0.49393663673304294,-0.1129451738974328,0.09246451663153438,0.08419844909773248,0.008100571857858695,0.0,0.0,0.0,0.0,-0.05279118060772375,0.9613573089797857,0.4030153748531843,0.54739029805807,-0.24824688007597775,0.010695935382508487
2017-01-15,0.0019288689177321267,0.0018425532831928965,0.0,0.003836459131438978,0.023906299591494064,-0.19080028162403181,0.0,-0.6464490484586185,0.0,0.29164832464219254,0.5157001415389864,-0.167479367508799,0.0786353668372212,0.0771782025501585,0.007742158853867857,0.0,0.0,0.0,0.0,-0.0348841365575456,0.9613310668546273,0.401871404818146,0.5472892192685087,-0.22187158252468703,0.010829816003213928
2017-01-16,0.002257530940027258,0.0019287546063832123,0.0005408470820512309,0.004341694704464952,0.03293643074339889,-0.1645153719784087,0.0,-0.7802119228521689,0.0,0.3164897846256621,0.5018862369479424,-0.15476459946499085,0.08322616983270471,0.07070504341549597,0.00737540348621802,0.0,0.0,0.0,0.0,-0.002036020374564453,0.9613444966643149,0.4051234673407418,0.5487858765171444,-0.19164749563184086,0.011470876393200567
2017-01-17,0.006158371991530222,0.002257397151046267,0.0042007540353493425,0.004746993570738531,0.08309358778782262,0.2105139638582494,0.0,-0.7450347114430386,0.0,0.5404025654922361,0.5077264883918221,-0.09226539077076548,0.14566306222969594,0.06706759679942967,0.007040280890512417,0.0,0.0,0.0,0.0,0.04815777306092296,0.9613528955997541,0.42165808776190994,0.5502642868568979,0.1932271762106199,0.014368168025237438
2017-01-18,0.004665923136189999,0.0061580070254078426,0.004584072841074975,0.0059073697769190595,0.0698350618901846,-0.34381600563248055,0.0,-0.7854148405281278,0.0,0.46756021826030786,0.4151366495574929,-0.10965456891207068,0.12487822888902017,0.06317270051478875,0.006695816492933028,0.0,0.0,0.0,0.0,-0.006258914523526359,0.9614538540012658,0.40402032162174856,0.5453145061468744,-0.3331248521839368,0.013754624872947645
2017-01-19,0.005915916401312497,0.00466564661767558,0.004142993667363287,0.007284275514396442,0.05875728195099975,-0.0748650551513728,0.0,-0.7593391997221226,0.0,0.526309434452968,0.5381197561019961,-0.15701499995261697,0.07560857763471192,0.058293270384897,0.006410047863641202,0.0,0.0,0.0,0.0,-0.02171508822291856,0.9612905041719964,0.4055295840011945,0.551635159012076,-0.11481598541885002,0.01462342289655523
2017-01-20,0.005791994655201214,0.00591556580393509,0.003943457850684194,0.007739542734046215,0.0387210385674649,-0.21192208401783608,0.0,-0.7976167593940993,0.0,0.5193704186809491,0.6228677664066669,-0.1300823277026142,0.093365154991664,0.053305958669150194,0.006143269775025197,0.0,0.0,0.0,0.0,-0.028371618259905584,0.9613778861314443,0.40246003771323785,0.5489519757945983,-0.2268166892102225,0.01479089761581976
2017-01-21,0.00724134029450272,0.005791651401849014,0.0053822161077913475,0.008328058896032511,0.04026701340186131,-0.0579676132363294,0.0,-0.7736759138921024,0.0,0.5892165488033007,0.5885806192335755,-0.13285268201846093,0.09040954022591802,0.049313860737714404,0.005711441382943362,0.0,0.0,0.0,0.0,-0.009426135869988327,0.9613386635765876,0.4097445603193255,0.5492718018003381,-0.08406670925647029,0.015901404732111192
2017-01-22,0.00718746127445434,0.007240911147986119,0.005881055649489084,0.008278090542656318,0.04799688757384333,-0.20488148321990132,0.0,-0.7538496483836897,0.0,0.5854068644555012,0.521734744578119,-0.1318762705317616,0.09082676622505514,0.0460024699933536,0.005048859188850029,0.0,0.0,0.0,0.0,0.0024691551198538367,0.9613821593898765,0.4052655632550967,0.5455646749003815,-0.2189049476754848,0.016003791322765144
2017-01-23,0.007332934628584975,0.007187035320992172,0.005334957624893666,0.009510643259269126,0.03244499503445169,-0.18610654775874197,0.0,-0.5835235773240814,0.0,0.5933128425222298,0.5769693289638341,-0.14653949743169856,0.08103952406598441,0.04168768705205003,0.00415385240961063,0.0,0.0,0.0,0.0,-0.027019809582529752,0.9613358342751666,0.40117094067268977,0.5505752171146967,-0.21426698546771794,0.015979490613817433
2017-01-24,0.005840485773244752,0.007332500053875826,0.005208935003833189,0.008311402778240447,0.05919752644026496,-0.34099976531330667,0.0,-0.6800970937538076,0.0,0.4791188533954341,0.5125026969721307,-0.20440450598103077,0.06603494222163947,0.03841136258733814,0.0009438089743043845,0.0,0.0,0.0,0.0,0.01956366695589666,0.9613482103524089,0.4018594125852697,0.5409159368641947,-0.36960216079578845,0.01486827048267493
2017-01-25,0.005872813185273787,0.005840139646143563,0.0041639974375400415,0.008000488579455234,0.0377279289056341,-0.19643276226237963,0.0,-0.614785161690518,0.0,0.4815036350270971,0.6590756508840859,-0.21385647069733088,0.06541669094372944,0.03482516996328641,0.0,0.0,0.0,0.0,0.0,-0.03744606646499639,0.9612985289454253,0.4017634418770526,0.5468918563153438,-0.23739875475551392,0.014861243357174751
2017-01-26,0.0070150484102995195,0.005872465142339932,0.004878125623549424,0.00855014046659338,0.033530248891710086,-0.08894625674724232,0.0,-0.7300040641562191,0.0,0.5635374503578546,0.6225447176102503,-0.14114586129584472,0.08787568620537509,0.03163586108397584,0.0001672121118493422,0.0,0.0,0.0,0.0,-0.016437634243775506,0.9613438587153591,0.40698305320508693,0.5508380780726657,-0.11416352564474357,0.015735864026913383
2017-01-27,0.007144358058415637,0.007014632674611554,0.00505140672750759,0.009349634120612502,0.03063282585770888,-0.18704529453179994,0.0,-1.0,0.0,0.5724413924414226,0.5925103712624857,-0.127857675725902,0.08836262506803277,0.028252178595546535,0.00033442998861091255,0.0,0.0,0.0,0.0,-0.012359204625202139,0.9613753436081405,0.4028526414963615,0.5509726616684982,-0.20360464139377765,0.015951186128444136
2017-01-28,0.00717129756843983,0.007143934659397021,0.005014650129698275,0.009621684044549557,0.013575911459666436,-0.1973715090354376,0.0,-0.8516743542904252,0.0,0.5745301483322971,0.6426046677898809,-0.14973466219359066,0.0814315427596678,0.02489719530237153,0.0004449879412659688,0.0,0.0,0.0,0.0,-0.032604041454266625,0.9613482731833054,0.40196682247951804,0.5489944976537166,-0.22343946800693298,0.01598761264421273
2017-01-29,0.006955781488246292,0.007170872572893991,0.00504090484241921,0.009616132005285542,0.010238243936400028,-0.2199014315888288,0.0,-0.6142345340737297,0.0,0.5486854966636145,0.6166729855192958,-0.1695271303026926,0.0803019301137494,0.02180467428846568,0.0005308785745629374,0.0,0.0,0.0,0.0,-0.019503955727318258,0.9613463535004843,0.4021219231842754,0.5486253894676203,-0.2480418324942387,0.01589775152275029
2017-01-30,0.0072898314125462715,0.006955369264918215,0.005035653899875023,0.009549507534117277,0.01843907732945645,-0.16780098568411161,0.0,-0.348837767692595,0.0,0.5811019012921979,0.6092526848788107,-0.15906755786970658,0.08136274227215916,0.018974885427726,0.0006340467686039297,0.0004857147735472869,0.0,0.0,0.0,-0.0072021185750592385,0.9613397641656516,0.40289963525818473,0.5495831136357066,-0.19747208901289914,0.01639552889714383
2017-01-31,0.009703611510713847,0.007289399392280675,0.007409079929847406,0.009877077850694554,0.05489746398697695,0.02839708988500364,0.24019798484687777,-0.5220810410676024,-0.19638344465014082,0.7409666686710313,0.5933576812125592,-0.09793374004779054,0.10502308583173589,0.01784197465609984,0.0009070137389133315,0.00041854145380137986,0.0,0.0,0.0,0.029279470151055094,0.9613548094395875,0.4133390068074735,0.54989113430987,0.007904348295584118,0.018392775191529306
2017-02-01,0.010614166949531524,0.00970303644160938,0.008412009955787066,0.012231142498639748,0.04522232346707892,-0.11757803332551034,0.2383332123141516,-0.6417353660376797,-0.18882491388419878,0.7791133415207264,0.7058514394880033,-0.07910483152785033,0.11080916318976286,0.01590378551499225,0.0014080231944753885,0.00034080911723924356,0.0,0.0,0.0,-0.012784262056903849,0.9614058613755638,0.4058288920147398,0.5553380183192005,-0.1208048168177579,0.019472014460519
2017-02-02,0.011777953782576601,0.010613537917807038,0.00959347202822907,0.012991771877810719,0.05099669304720854,-0.09692560431823505,0.23653237085700968,-0.802219622823142,-0.17070159117663938,0.8195012136620877,0.7049868912517008,-0.09407207030104109,0.09733862290385781,0.01443874081563275,0.002115111003939872,0.0002749837570868996,0.0,0.0,0.0,-0.001265159542241733,0.961367608414686,0.4074393816632655,0.5503767099154567,-0.1135907954778657,0.02055572165108918
2017-02-03,0.012262864963012057,0.011777255780876239,0.010360109639680322,0.013863442042262121,0.06206423474245697,-0.15747477118047395,0.23477981035090367,-0.7858262985274859,-0.16301855358983594,0.8344467496606994,0.789550879204803,-0.10221893511417655,0.09525321508269956,0.013036504371197456,0.0027117224871083187,0.0,0.0,0.0,0.0,0.0068346155780338565,0.9613721847881548,0.40519371873840815,0.5496260071680805,-0.17312553140534281,0.021158180238029976
2017-02-04,0.013275790539921659,0.012262138223821738,0.011268522699824618,0.014485270439832547,0.03932509495971251,-0.11241492607369151,0.23288532158978403,-0.4737547143537933,-0.19226955273939736,0.8626865431094155,0.7910308246452029,-0.11792690856371005,0.0918816302928925,0.01196643726341445,0.0033603206733896426,9.548047121072517e-05,0.0,0.0,0.0,-0.033462481350869586,0.9613548989068653,0.4069739934517222,0.5492223212808409,-0.1324792239015525,0.021926696831604364
2017-02-05,0.012429889925162044,0.013275003771307886,0.010885203894098992,0.014685143853337329,0.03072497005313648,-0.271532504107017,0.23089382740079567,-0.4907882052922047,-0.17548672129044837,0.7455674729747831,0.8104908688662659,-0.14907204014755882,0.08292318347959217,0.010558229006084396,0.0036468256211125566,0.00038731372321716,0.0,0.0,0.0,-0.018673427781487256,0.9613671926086212,0.39998058006948634,0.5465256884873413,-0.2913739977160589,0.02145485076247701
